id,mass
22574,78
22575,128
22576,106
22577,77
22578,116
22579,64
22580,40
22581,125
22582,6
22583,91
22584,117
22585,112
22586,27
22587,67
22588,123
22589,442
22590,262
22591,130
22592,193
22593,236
22594,183
22595,122
22596,122
22597,140
22598,198
22599,350
22600,7
22601,51
22602,5
22603,784
22604,55
22605,68
22606,2450
22607,11
22608,17
22609,17
22610,208
22611,222
22612,362
22613,2400
22614,1645
22615,49
22616,119
22617,17970
22618,3780
22619,43
22620,213
22621,1006
22622,3950
22623,605
22624,1722
22625,432
22626,11400
22627,2470
22628,341
22629,1460
22630,2800
22631,231
22632,314
22633,9
22634,12
22635,130
22636,9
22637,12
22638,240
22639,85
22640,474
22641,890
22642,621
22643,309
22644,390
22645,1540
22646,2800
22647,82
22648,45
22649,1217
22650,34
22651,221
22652,400
22653,250
22654,2130
22655,701
22656,1240
22657,924
22658,287
22659,40
22660,124
22661,244
22662,73
22663,8010
22664,38
22665,65
22666,74
22667,153
22668,100
22669,256
22670,4200
22671,4
22672,2
22673,8
22674,0
22675,15
22676,50
22677,23
22678,27
22679,20
22680,1
22681,4
22682,13
22683,16
22684,11
22685,27
22686,8
22687,2
22688,41
22689,17
22690,13
22691,16
22692,8
22693,26
22694,14
22695,12
22696,392
22697,1600000
22698,215
22699,30
22700,15
22701,4
22702,15
22703,2
22704,2
22705,770
22706,4920
22707,3670
22708,374
22709,3250
22710,159
22711,4750
22712,803
22713,418
22714,29
22715,13000
22716,190
22717,285
22718,82
22719,1064
22720,475
22721,1929
22722,375
22723,1648
22724,1273
22725,715
22726,409
22727,3570
22728,1722
22729,165
22730,667
22731,1044
22732,103
22733,423
22734,1725
22735,201
22736,929
22737,336
22738,51
22739,39
22740,170
22741,5750
22742,60
22743,40
22744,29
22745,754
22746,58
22747,115
22748,1318
22749,121
22750,443
22751,458
22752,110
22753,180
22754,241
22755,3530
22756,111
22757,361
22758,128
22759,43
22760,14
22761,245
22762,43
22763,76
22764,22
22765,34
22766,63
22767,16000
22768,18
22769,121
22770,246
22771,9
22772,175
22773,471
22774,535
22775,1065
22776,98
22777,246
22778,616
22779,930
22780,73
22781,230
22782,772
22783,2
22784,29
22785,457
22786,61
22787,75
22788,16
22789,22
22790,20
22791,28
22792,12
22793,10330
22794,16
22795,76
22796,49
22797,134
22798,91
22799,24
22800,10
22801,31
22802,11
22803,93
22804,10
22805,24
22806,16
22807,165
22808,21
22809,167
22810,12
22811,8
22812,66
22813,1705
22814,293
22815,209
22816,118
22817,25
22818,4
22819,2
22820,9
22821,0
22822,1
22823,0
22824,0
22825,0
22826,0
22827,1
22828,0
22829,0
22830,2
22831,4
22832,0
22833,26
22834,0
22835,6290
22836,3970
22837,10310
22838,4960
22839,1194
22840,1386
22841,828
22842,1210
22843,1247
22844,2490
22845,3430
22846,1968
22847,891
22848,1742
22849,1106
22850,1451
22851,1330
22852,1112
22853,794
22854,864
22855,936
22856,851
22857,899
22858,745
22859,1014
22860,786
22861,981
22862,459
22863,356
22864,453
22865,500
22866,532
22867,808
22868,196
22869,826
22870,245
22871,312
22872,404
22873,381
22874,326
22875,301
22876,243
22877,165
22878,452
22879,257
22880,332
22881,210
22882,234
22883,185
22884,392
22885,209
22886,126
22887,260
22888,134
22889,416
22890,528
22891,229
22892,190
22893,241
22894,614
22895,230
22896,204
22897,331
22898,417
22899,280
22900,213
22901,264
22902,525
22903,799
22904,138
22905,118
22906,282
22907,256
22908,137
22909,144
22910,378
22911,379
22912,97
22913,254
22914,159
22915,301
22916,131
22917,203
22918,166
22919,315
22920,422
22921,374
22922,196
22923,203
22924,268
22925,284
22926,403
22927,227
22928,329
22929,339
22930,411
22931,272
22932,408
22933,261
22934,497
22935,400
22936,511
22937,53
22938,52
22939,119
22940,116
22941,405
22942,205
22943,210
22944,163
22945,264
22946,74
22947,399
22948,441
22949,494
22950,115
22951,229
22952,287
22953,176
22954,218
22955,174
22956,498
22957,248
22958,301
22959,287
22960,342
22961,229
22962,160
22963,222
22964,254
22965,218
22966,132
22967,133
22968,162
22969,199
22970,171
22971,266
22972,49
22973,127
22974,2
22975,1
22976,1
22977,4
22978,1
22979,2
22980,2
22981,2
22982,2
22983,1
22984,23
22985,83
22986,40
22987,98
22988,16
22989,48
22990,76
22991,60
22992,45
22993,46
22994,8
22995,1
22996,2
22997,4
22998,1
22999,3
23000,1
23001,3
23002,2
23003,4
23004,2
23005,10
23006,1
23007,2
23008,1
23009,2
23010,4
23011,1
23012,1
23013,1
23014,7
23015,9
23016,4
23017,3
23018,1
23019,2
23020,7
23021,6
23022,8
23023,4
23024,12
23025,19
23026,26
23027,38
23028,33
23029,16
23030,28
23031,24
23032,20
23033,22
23034,28
23035,29
23036,24
23037,13
23038,21
23039,6
23040,17
23041,25
23042,31
23043,14
23044,7
23045,14
23046,3
23047,10
23048,7
23049,4
23050,4
23051,3
23052,9
23053,1
23054,28
23055,34
23056,39
23057,56
23058,76
23059,108
23060,34
23061,63
23062,67
23063,38
23064,86
23065,95
23066,106
23067,105
23068,104
23069,60
23070,68
23071,73
23072,71
23073,54
23074,26
23075,11
23076,11
23077,25
23078,30
23079,18
23080,13
23081,8
23082,15
23083,15
23084,15
23085,4
23086,6
23087,5
23088,5
23089,2
23090,2
23091,4
23092,1
23093,2
23094,8
23095,0
23096,8
23097,0
23098,4
23099,13
23100,6
23101,4
23102,5
23103,43
23104,40
23105,20
23106,31
23107,50
23108,14
23109,8
23110,5
23111,21
23112,58
23113,86
23114,20
23115,43
23116,6
23117,60
23118,131
23119,106
23120,17
23121,83
23122,86
23123,94
23124,9
23125,7
23126,10
23127,6
23128,14
23129,17
23130,12
23131,21
23132,2
23133,1
23134,8
23135,2
23136,3
23137,1
23138,1
23139,1
23140,1
23141,3
23142,7
23143,10
23144,3
23145,3
23146,6
23147,14
23148,8
23149,15
23150,8
23151,10
23152,4
23153,0
23154,4
23155,4
23156,2
23157,2
23158,1
23159,4
23160,6
23161,3
23162,2
23163,4
23164,2
23165,2
23166,3
23167,4
23168,2
23169,9
23170,0
23171,6
23172,5
23173,1
23174,3
23175,1
23176,3
23177,1
23178,2
23179,8
23180,2
23181,1
23182,1
23183,1
23184,6
23185,4
23186,1
23187,2
23188,3
23189,2
23190,3
23191,2
23192,2
23193,7
23194,3
23195,2
23196,7
23197,3
23198,3
23199,9
23200,6
23201,1
23202,1
23203,1
23204,1
23205,1
23206,1
23207,1
23208,2
23209,5
23210,2
23211,2
23212,1
23213,4
23214,1
23215,2
23216,3
23217,4
23218,4
23219,2
23220,2
23221,3
23222,19
23223,11
23224,8
23225,1
23226,1
23227,2
23228,2
23229,1
23230,2
23231,1
23232,58
23233,92
23234,85
23235,69
23236,98
23237,59
23238,52
23239,32
23240,50
23241,43
23242,68
23243,33
23244,55
23245,80
23246,58
23247,36
23248,9
23249,6
23250,29
23251,1
23252,1
23253,0
23254,2
23255,2
23256,1
23257,2
23258,2
23259,2
23260,2
23261,11
23262,1
23263,4
23264,6
23265,4
23266,8
23267,3
23268,4
23269,7
23270,2
23271,1
23272,15
23273,21
23274,8
23275,1
23276,1
23277,9
23278,20
23279,5
23280,25
23281,99
23282,39
23283,46
23284,34
23285,43
23286,82
23287,39
23288,33
23289,81
23290,31
23291,26
23292,14
23293,9
23294,27
23295,26
23296,9
23297,14
23298,10
23299,14
23300,7
23301,21
23302,14
23303,25
23304,31
23305,20
23306,20
23307,26
23308,25
23309,24
23310,9
23311,65
23312,2
23313,3
23314,16
23315,16
23316,5
23317,6
23318,2
23319,2
23320,1
23321,2
23322,2
23323,2
23324,3
23325,2
23326,1
23327,1
23328,1
23329,1
23330,2
23331,1
23332,3
23333,3
23334,1
23335,2
23336,9
23337,3
23338,2
23339,2
23340,1
23341,1
23342,0
23343,1
23344,1
23345,1
23346,1
23347,1
23348,4
23349,1
23350,2
23351,2
23352,3
23353,0
23354,3
23355,3
23356,2
23357,2
23358,1
23359,2
23360,1
23361,3
23362,61
23363,7
23364,1
23365,1
23366,2
23367,6
23368,95
23369,2
23370,2
23371,0
23372,1
23373,1
23374,5
23375,3
23376,1
23377,2
23378,2
23379,6
23380,2
23381,14
23382,5
23383,5
23384,8
23385,0
23386,3
23387,1
23388,3
23389,0
23390,9
23391,118
23392,64
23393,134
23394,94
23395,258
23396,81
23397,86
23398,138
23399,59
23400,26
23401,5
23402,6
23403,3
23404,16
23405,3
23406,8
23407,4
23408,8
23409,8
23410,10
23411,147
23412,88
23413,84
23414,33
23415,66
23416,56
23417,8
23418,7
23419,7
23420,17
23421,5
23422,1
23423,7
23424,1
23425,2
23426,2
23427,2
23428,1
23429,0
23430,3
23431,12
23432,1
23433,13
23434,16
23435,7
23436,1
23437,6
23438,0
23439,3
23440,14
23441,72
23442,75
23443,42
23444,120
23445,91
23446,79
23447,118
23448,151
23449,89
23450,52
23451,93
23452,33
23453,152
23454,78
23455,35
23456,55
23457,119
23458,40
23459,54
23460,31
23461,11
23462,7
23463,0
23464,9
23465,19
23466,11
23467,26
23468,16
23469,24
23470,5
23471,1
23472,6
23473,38
23474,60
23475,2
23476,2
23477,11
23478,85
23479,33
23480,1
23481,93
23482,116
23483,14
23484,87
23485,82
23486,27
23487,19
23488,133
23489,13
23490,17
23491,6
23492,4
23493,7
23494,32
23495,5
23496,7
23497,6
23498,1
23499,5
23500,2
23501,9
23502,3
23503,1
23504,7
23505,14
23506,5
23507,4
23508,9
23509,10
23510,20
23511,20
23512,3
23513,3
23514,1
23515,2
23516,1
23517,1
23518,17
23519,5
23520,100
23521,74
23522,180
23523,53
23524,25
23525,24
23526,14
23527,29
23528,9
23529,9
23530,2
23531,12
23532,5
23533,22
23534,12
23535,5
23536,10
23537,14
23538,3
23539,3
23540,1
23541,2
23542,1
23543,1
23544,2
23545,0
23546,1
23547,2
23548,1
23549,2
23550,1
23551,1
23552,1
23553,1
23554,1
23555,2
23556,2
23557,1
23558,0
23559,1
23560,2
23561,11
23562,7
23563,8
23564,4
23565,4
23566,2
23567,3
23568,2
23569,3
23570,123
23571,130
23572,114
23573,134
23574,48
23575,36
23576,98
23577,67
23578,115
23579,57
23580,6
23581,4
23582,8
23583,7
23584,4
23585,2
23586,2
23587,5
23588,25
23589,17
23590,71
23591,150
23592,113
23593,66
23594,69
23595,86
23596,70
23597,39
23598,28
23599,16
23600,2
23601,6
23602,6
23603,10
23604,5
23605,9
23606,2
23607,35
23608,2
23609,145
23610,60
23611,38
23612,68
23613,41
23614,90
23615,110
23616,54
23617,51
23618,51
23619,34
23620,19
23621,17
23622,20
23623,25
23624,24
23625,21
23626,43
23627,23
23628,29
23629,5
23630,4
23631,11
23632,15
23633,18
23634,5
23635,4
23636,9
23637,4
23638,5
23639,3
23640,2
23641,1
23642,5
23643,2
23644,2
23645,4
23646,3
23647,1
23648,1
23649,2
23650,1
23651,2
23652,1
23653,1
23654,2
23655,4
23656,2
23657,4
23658,2
23659,33
23660,14
23661,9
23662,48
23663,54
23664,13
23665,13
23666,7
23667,1
23668,1
23669,2
23670,6
23671,4
23672,2
23673,2
23674,1
23675,3
23676,8
23677,6
23678,136
23679,117
23680,76
23681,111
23682,92
23683,90
23684,125
23685,166
23686,109
23687,70
23688,130
23689,168
23690,88
23691,71
23692,82
23693,130
23694,25
23695,82
23696,76
23697,69
23698,33
23699,64
23700,37
23701,47
23702,20
23703,15
23704,40
23705,38
23706,46
23707,51
23708,30
23709,12
23710,24
23711,34
23712,26
23713,15
23714,12
23715,5
23716,2
23717,4
23718,6
23719,7
23720,6
23721,4
23722,2
23723,5
23724,1
23725,2
23726,1
23727,2
23728,6
23729,15
23730,4
23731,6
23732,0
23733,4
23734,1
23735,2
23736,0
23737,2
23738,10
23739,10
23740,14
23741,10
23742,9
23743,7
23744,5
23745,4
23746,8
23747,4
23748,99
23749,61
23750,71
23751,68
23752,46
23753,106
23754,128
23755,140
23756,116
23757,171
23758,150
23759,12
23760,77
23761,23
23762,33
23763,18
23764,24
23765,29
23766,12
23767,17
23768,12
23769,26
23770,9
23771,9
23772,5
23773,7
23774,3
23775,6
23776,4
23777,4
23778,1
23779,2
23780,1
23781,2
23782,0
23783,1
23784,1
23785,3
23786,2
23787,8
23788,2
23789,1
23790,2
23791,2
23792,1
23793,3
23794,1
23795,0
23796,2
23797,2
23798,5
23799,5
23800,9
23801,6
23802,2
23803,3
23804,5
23805,3
23806,8
23807,2
23808,98
23809,38
23810,1
23811,2
23812,1
23813,3
23814,1
23815,1
23816,4
23817,2
23818,22
23819,36
23820,5
23821,2
23822,6
23823,10
23824,25
23825,43
23826,49
23827,41
23828,0
23829,47
23830,47
23831,9
23832,32
23833,31
23834,26
23835,6
23836,10
23837,35
23838,52
23839,100000
23840,2290
23841,405
23842,
23843,
23844,
23845,
23846,
23847,7870
23848,205
23849,38
23850,226
23851,204
23852,132
23853,448
23854,1490
23855,269
23856,4450
23857,1962
23858,73
23859,124
23860,447
23861,138
23862,1992
23863,31
23864,53
23865,228
23866,49
23867,707
23868,389
23869,53
23870,420
23871,87
23872,162
23873,103
23874,373
23875,131
23876,165
23877,328
23878,1352
23879,1435
23880,1223
23881,20
23882,473
23883,111
23884,219
23885,3
23886,2710
23887,237
23888,1172
23889,948
23890,1002
23891,172
23892,264
23893,162
23894,63
23895,851
23896,65
23897,199
23898,1733
23899,80
23900,1760
23901,6
23902,5
23903,5
23904,3
23905,230
23906,357
23907,814
23908,10
23909,28
23910,11
23911,460
23912,38
23913,34
23914,88
23915,14
23916,26
23917,120
23918,10
23919,57
23920,14
23921,11
23922,42
23923,29
23924,117
23925,49
23926,134
23927,732
23928,415
23929,4050
23930,15900
23931,1269
23932,954
23933,541
23934,110
23935,357
23936,666
23937,374
23938,183
23939,258
23940,266
23941,1607
23942,154
23943,1145
23944,550
23945,116
23946,2
23947,390
23948,403
23949,30
23950,350
23951,978
23952,265
23953,1486
23954,275
23955,1520
23956,324
23957,9470
23958,292
23959,201
23960,102
23961,406
23962,34
23963,18
23964,173
23965,75
23966,173
23967,195
23968,78
23969,1281
23970,602
23971,24
23972,17
23973,11
23974,18
23975,21
23976,11
23977,5
23978,1
23979,290
23980,3990
23981,252
23982,791
23983,1355
23984,206
23985,1714
23986,47
23987,205
23988,212
23989,200
23990,7
23991,23
23992,15
23993,53
23994,296
23995,21
23996,55
23997,95
23998,57
23999,19
24000,15
24001,540
24002,87
24003,170
24004,35
24005,100
24006,87
24007,45
24008,148
24009,97
24010,107
24011,39
24012,49700
24013,2
24014,53
24015,20
24016,2
24017,1
24018,19
24019,4
24020,103
24021,2140
24022,160
24023,23000
24024,5
24025,194
24026,3950
24027,14570
24028,11950
24029,2900
24030,15750
24031,995
24032,270
24033,627
24034,331
24035,39
24036,19
24037,17
24038,21
24039,5
24040,200
24041,21
24042,4
24043,5
24044,1560
24045,14
24046,41000
24047,176
24048,579
24049,48000
24050,2
24051,23
24052,8
24053,10
24054,3
24055,28
24056,4
24057,3
24058,1
24059,20
24060,22
24061,280
24062,1288
24063,6580
24064,5
24065,570
24066,163
24067,402
24068,489
24069,90
24070,11
24071,428
24072,50
24073,40
24074,45
24075,401
24076,24
24077,68
24078,237
24079,268
24080,1305
24081,66
24082,110
24083,52
24084,760
24085,1064
24086,131
24087,389
24088,1039
24089,29
24090,309
24091,256
24092,510
24093,14000
24094,1400
24095,2300
24096,1000
24097,1856
24098,1749
24099,1450
24100,1134
24101,1064
24102,450
24103,388
24104,1490
24105,1940
24106,625
24107,234
24108,4650
24109,6480
24110,71
24111,500
24112,1734
24113,2810
24114,1013
24115,119
24116,380
24117,4070
24118,67
24119,624
24120,451
24121,454
24122,174
24123,165
24124,43000
24125,605
24126,30
24127,530
24128,33
24129,485
24130,3100
24131,2090
24132,60
24133,2070
24134,6400
24135,1
24136,22
24137,12
24138,8910
24139,41
24140,499500
24141,553
24142,22
24143,4
24144,32
24145,3
24146,6
24147,40
24148,16
24149,6
24150,22
24151,31
24152,8
24153,43
24154,325
24155,326
24156,2850
24157,310
24158,388
24159,148
24160,22
24161,166
24162,1242
24163,10
24164,20
24165,24
24166,173
24167,162
24168,14
24169,1
24170,117
24171,1989
24172,6
24173,61
24174,6
24175,2
24176,6
24177,4
24178,20
24179,2
24180,13
24181,2
24182,31
24183,24
24184,87
24185,89
24186,1
24187,33
24188,316
24189,0
24190,259
24191,104
24192,80
24193,9
24194,79
24195,15
24196,323
24197,106
24198,434
24199,86
24200,194
24201,24
24202,18
24203,497
24204,7
24205,1760
24206,37
24207,30
24208,68
24209,209
24210,109
24211,9
24212,350
24213,2140
24214,1173
24215,3
24216,165
24217,421
24218,5510
24219,26000
24220,2140
24221,10
24222,4
24223,1
24224,7
24225,6
24226,2
24227,3
24228,1
24229,4
24230,0
24231,1
24232,3
24233,750
24234,35400
24235,50000
24236,309
24237,86
24238,199
24239,
24240,
24241,6910
24242,1062
24243,125
24244,13900
24245,117
24246,957
24247,438
24248,882
24249,8900
24250,49
24251,163
24252,279
24253,964
24254,12800
24255,47
24256,3210
24257,648
24258,26
24259,223
24260,145
24261,134
24262,349
24263,116
24264,56
24265,17
